GEO_ID,NAME,S0801_C01_001E,S0801_C01_001M,S0801_C01_002E,S0801_C01_009E,S0801_C01_010E,S0801_C01_011E,S0801_C01_012E,,,,,
0500000US18149,"Starke County, Indiana",9457,354,94.9,0.1,0.6,0.1,1,0.981385729,0.001034126,0.006204757,0.001034126,0.010341262
0500000US18151,"Steuben County, Indiana",16988,467,91.9,0.3,2.8,0.3,1.2,0.952331606,0.003108808,0.029015544,0.003108808,0.012435233
0500000US18153,"Sullivan County, Indiana",8196,383,97.1,0.3,1.6,0.2,0.1,0.977844914,0.003021148,0.01611279,0.002014099,0.001007049
0500000US18155,"Switzerland County, Indiana",4303,272,93.2,0,1.3,0,0.9,0.976939203,0,0.013626834,0,0.009433962
0500000US18157,"Tippecanoe County, Indiana",90945,1497,85,3.2,6.5,1.3,1,0.87628866,0.032989691,0.067010309,0.013402062,0.010309278
0500000US18159,"Tipton County, Indiana",7380,288,95,0.3,1.4,0,0.5,0.977366255,0.00308642,0.014403292,0,0.005144033
0500000US18161,"Union County, Indiana",3322,196,93.2,0,2,0.1,2.3,0.954918033,0,0.020491803,0.00102459,0.023565574
0500000US18163,"Vanderburgh County, Indiana",86006,1007,92.9,1.4,2.2,0.1,1,0.951844262,0.014344262,0.022540984,0.00102459,0.010245902
0500000US18165,"Vermillion County, Indiana",6487,276,93.8,0.7,2.7,0,0.4,0.961065574,0.007172131,0.027663934,0,0.004098361
0500000US18167,"Vigo County, Indiana",47655,1080,91.4,1.1,3.5,0.5,0.8,0.939362795,0.011305242,0.035971223,0.005138746,0.008221994
0500000US18169,"Wabash County, Indiana",14417,418,91.7,0.7,4.7,0,0.6,0.938587513,0.00716479,0.048106448,0,0.006141249
0500000US18171,"Warren County, Indiana",3827,198,95.2,0.4,1.8,0,0.6,0.971428571,0.004081633,0.018367347,0,0.006122449
0500000US18173,"Warrick County, Indiana",31009,594,94.8,0.3,1.4,0,1,0.972307692,0.003076923,0.014358974,0,0.01025641
0500000US18175,"Washington County, Indiana",11771,451,93.2,0.1,1.4,0.1,0.8,0.974895397,0.001046025,0.014644351,0.001046025,0.008368201
0500000US18177,"Wayne County, Indiana",29271,635,90,0.2,3.2,0.2,2.7,0.934579439,0.002076843,0.033229491,0.002076843,0.028037383
0500000US18179,"Wells County, Indiana",13649,364,93.7,0.4,1.6,0.2,0.7,0.969979296,0.004140787,0.016563147,0.002070393,0.007246377
0500000US18181,"White County, Indiana",11200,395,92.6,0.3,1.3,0.3,1.5,0.964583333,0.003125,0.013541667,0.003125,0.015625
0500000US18183,"Whitley County, Indiana",16749,392,94.9,0,0.6,0.1,1.2,0.980371901,0,0.006198347,0.001033058,0.012396694
0500000US19001,"Adair County, Iowa",3522,124,91.3,0.3,2.4,0,0.2,0.969214437,0.003184713,0.025477707,0,0.002123142
0500000US19003,"Adams County, Iowa",1744,79,89,0.3,3.2,0.3,0.5,0.953912111,0.003215434,0.034297964,0.003215434,0.005359057
0500000US19005,"Allamakee County, Iowa",6815,214,86.1,0.2,5.6,0.3,1.2,0.921841542,0.002141328,0.059957173,0.003211991,0.012847966
0500000US19007,"Appanoose County, Iowa",5442,229,90.6,0.4,2.5,0.4,1,0.954689146,0.004214963,0.026343519,0.004214963,0.010537408
0500000US19009,"Audubon County, Iowa",2872,109,92.4,0.5,1.5,0,1.2,0.966527197,0.005230126,0.015690377,0,0.012552301
0500000US19011,"Benton County, Iowa",13162,309,91.5,0.2,3.1,0.1,0.5,0.959119497,0.002096436,0.032494759,0.001048218,0.00524109
0500000US19013,"Black Hawk County, Iowa",68238,905,90.5,0.5,3.8,0.6,0.9,0.939771547,0.005192108,0.039460021,0.00623053,0.009345794
0500000US19015,"Boone County, Iowa",13605,413,92.9,0.2,2.8,0.5,0.3,0.960703206,0.002068252,0.028955533,0.005170631,0.003102378
0500000US19017,"Bremer County, Iowa",12798,266,86.8,0.3,6.3,0.3,0.2,0.924387646,0.003194888,0.067092652,0.003194888,0.002129925
0500000US19019,"Buchanan County, Iowa",10253,260,87.5,0.4,3.5,0.8,1.1,0.937834941,0.004287245,0.037513398,0.008574491,0.011789925
0500000US19021,"Buena Vista County, Iowa",10243,342,87.5,0.3,5.6,0.8,0.7,0.922023182,0.003161222,0.059009484,0.008429926,0.007376185
0500000US19023,"Butler County, Iowa",7126,158,90.1,0.2,3,0.4,0.4,0.95749203,0.002125399,0.031880978,0.004250797,0.004250797
0500000US19025,"Calhoun County, Iowa",4327,172,90.1,0.4,2,0.3,0.9,0.961579509,0.004268943,0.021344717,0.003201708,0.009605123
0500000US19027,"Carroll County, Iowa",10544,220,89.6,0.3,2.4,0.5,0.6,0.959314775,0.003211991,0.025695931,0.005353319,0.006423983
0500000US19029,"Cass County, Iowa",6318,228,89.4,1,3.8,0.2,0.6,0.941052632,0.010526316,0.04,0.002105263,0.006315789
0500000US19031,"Cedar County, Iowa",9743,295,88.3,0.5,2.4,0.2,0.8,0.957700651,0.005422993,0.026030369,0.002169197,0.00867679
0500000US19033,"Cerro Gordo County, Iowa",21533,511,89.8,0.7,3.8,0.7,1.1,0.934443288,0.007284079,0.039542144,0.007284079,0.01144641
0500000US19035,"Cherokee County, Iowa",5780,190,90,0,3.1,0,0.5,0.961538462,0,0.033119658,0,0.00534188
0500000US19037,"Chickasaw County, Iowa",6372,172,88.8,0.4,3.9,0.2,0.8,0.943676939,0.004250797,0.041445271,0.002125399,0.008501594
0500000US19039,"Clarke County, Iowa",4532,232,92.1,0.5,2.3,0,1.1,0.959375,0.005208333,0.023958333,0,0.011458333
0500000US19041,"Clay County, Iowa",8050,293,88.2,0.2,2.1,0.6,1.5,0.952483801,0.002159827,0.022678186,0.006479482,0.016198704
0500000US19043,"Clayton County, Iowa",9043,205,87,0.3,4.3,0.2,1.7,0.930481283,0.003208556,0.045989305,0.002139037,0.018181818
0500000US19045,"Clinton County, Iowa",22196,545,90.2,0.6,2.8,0.1,1,0.952481521,0.006335797,0.029567054,0.001055966,0.010559662
0500000US19047,"Crawford County, Iowa",7900,465,91.3,0,2.5,0,2.2,0.951041667,0,0.026041667,0,0.022916667
0500000US19049,"Dallas County, Iowa",45539,704,93.3,0.3,1.1,0.1,0.5,0.979013641,0.003147954,0.011542497,0.001049318,0.00524659
0500000US19051,"Davis County, Iowa",4031,190,84,0,3.8,0.2,6.6,0.88794926,0,0.040169133,0.002114165,0.069767442
0500000US19053,"Decatur County, Iowa",3634,156,80.4,0.1,9.9,0.4,0.7,0.878688525,0.001092896,0.108196721,0.004371585,0.007650273
0500000US19055,"Delaware County, Iowa",9191,266,88.6,0.2,2.6,0,0.5,0.964091404,0.002176279,0.028291621,0,0.005440696
0500000US19057,"Des Moines County, Iowa",18759,485,90.4,0.3,3.2,0.5,2.3,0.934850052,0.003102378,0.033092037,0.005170631,0.023784902
0500000US19059,"Dickinson County, Iowa",9077,240,90.3,0.5,2.2,1.5,1.2,0.943573668,0.00522466,0.022988506,0.015673981,0.012539185
0500000US19061,"Dubuque County, Iowa",49726,616,90.4,0.9,3.5,0.3,0.7,0.943632568,0.009394572,0.036534447,0.003131524,0.007306889
0500000US19063,"Emmet County, Iowa",4693,201,87.2,0.2,2.6,0.4,1.4,0.949891068,0.002178649,0.02832244,0.004357298,0.015250545
0500000US19065,"Fayette County, Iowa",9790,227,84.5,0.3,5.1,0.1,1.6,0.922489083,0.003275109,0.055676856,0.001091703,0.017467249
0500000US19067,"Floyd County, Iowa",7636,254,86.7,0.6,4.2,0.5,1.2,0.930257511,0.006437768,0.045064378,0.005364807,0.012875536
0500000US19069,"Franklin County, Iowa",4793,238,87.6,0.6,4.4,0,0.5,0.940923738,0.006444683,0.04726101,0,0.005370569
0500000US19071,"Fremont County, Iowa",3316,150,91.5,0,3.3,0.1,1.2,0.952133195,0,0.03433923,0.001040583,0.012486993
0500000US19073,"Greene County, Iowa",4431,137,87.2,0.3,3.5,1.7,0.8,0.932620321,0.003208556,0.037433155,0.018181818,0.00855615
0500000US19075,"Grundy County, Iowa",6133,162,90.3,0.1,3.7,0.1,0.7,0.951527924,0.001053741,0.038988409,0.001053741,0.007376185
0500000US19077,"Guthrie County, Iowa",5215,146,90.2,0.2,3.6,0.1,0.9,0.949473684,0.002105263,0.037894737,0.001052632,0.009473684
0500000US19079,"Hamilton County, Iowa",7479,294,89.9,0,3.5,0.4,0.3,0.955366631,0,0.037194474,0.004250797,0.003188098
0500000US19081,"Hancock County, Iowa",5624,204,87.6,0.5,2.2,0.1,1.5,0.953210011,0.005440696,0.023939064,0.001088139,0.016322089
0500000US19083,"Hardin County, Iowa",8585,239,90.3,0,3.6,0.1,1.2,0.948529412,0,0.037815126,0.00105042,0.012605042
0500000US19085,"Harrison County, Iowa",7233,158,90.4,0.2,3.3,0.1,1.7,0.9446186,0.002089864,0.034482759,0.001044932,0.017763845
0500000US19087,"Henry County, Iowa",9243,315,90.7,0.1,2.7,0.9,2.4,0.936983471,0.001033058,0.027892562,0.009297521,0.024793388
0500000US19089,"Howard County, Iowa",4661,169,84.7,2,4.7,1.1,0.7,0.908798283,0.021459227,0.050429185,0.011802575,0.00751073
0500000US19091,"Humboldt County, Iowa",4620,171,92.9,0,1.8,0,1.4,0.966701353,0,0.018730489,0,0.014568158
0500000US19093,"Ida County, Iowa",3351,130,88.6,0,4.3,0.4,1.1,0.938559322,0,0.045550847,0.004237288,0.011652542
0500000US19095,"Iowa County, Iowa",8294,295,92.3,0.1,2.3,0.1,0.4,0.969537815,0.00105042,0.024159664,0.00105042,0.004201681
0500000US19097,"Jackson County, Iowa",9394,272,89.2,0.5,3.1,0.1,0.8,0.951974386,0.005336179,0.033084312,0.001067236,0.008537887
0500000US19099,"Jasper County, Iowa",17320,438,90.5,0.5,2.9,0.2,0.7,0.95464135,0.005274262,0.030590717,0.002109705,0.007383966
0500000US19101,"Jefferson County, Iowa",7968,460,80.7,0,4,1.2,1.6,0.922285714,0,0.045714286,0.013714286,0.018285714
0500000US19103,"Johnson County, Iowa",80871,1226,78.7,5.5,8.4,2.1,1.4,0.818938606,0.05723205,0.087408949,0.021852237,0.014568158
0500000US19105,"Jones County, Iowa",9675,330,87.6,0.2,4.1,0.2,0.6,0.944983819,0.002157497,0.044228695,0.002157497,0.006472492
0500000US19107,"Keokuk County, Iowa",4939,153,89,0.3,3.4,0.1,1.3,0.945802338,0.003188098,0.036131775,0.001062699,0.01381509
0500000US19109,"Kossuth County, Iowa",7353,199,87,1.1,3.8,0.5,1.2,0.929487179,0.011752137,0.040598291,0.00534188,0.012820513
0500000US19111,"Lee County, Iowa",15783,421,91.7,0.4,2.2,0.3,2,0.949275362,0.004140787,0.022774327,0.00310559,0.020703934
0500000US19113,"Linn County, Iowa",117092,1032,93.2,0.7,1.7,0.3,0.7,0.964803313,0.007246377,0.017598344,0.00310559,0.007246377
0500000US19115,"Louisa County, Iowa",5439,180,93.3,0.1,1.2,0,1.3,0.972888425,0.001042753,0.012513034,0,0.013555787
0500000US19117,"Lucas County, Iowa",3911,201,91.5,0,1.6,0.1,0.8,0.973404255,0,0.017021277,0.00106383,0.008510638
0500000US19119,"Lyon County, Iowa",5993,138,87.5,0.1,4.1,0.2,0.3,0.949023861,0.001084599,0.044468547,0.002169197,0.003253796
0500000US19121,"Madison County, Iowa",8263,221,88,0.3,2.8,0.2,0.4,0.959651036,0.003271538,0.030534351,0.002181025,0.00436205
0500000US19123,"Mahaska County, Iowa",10665,275,87.5,0.4,4.5,1.1,1.2,0.923970433,0.004223865,0.047518479,0.011615628,0.012671595
0500000US19125,"Marion County, Iowa",16710,426,86.8,0.4,6.1,0.7,0.6,0.917547569,0.00422833,0.06448203,0.007399577,0.006342495
0500000US19127,"Marshall County, Iowa",18764,400,91.5,0.1,3.5,0.7,1.1,0.944272446,0.001031992,0.036119711,0.007223942,0.011351909
0500000US19129,"Mills County, Iowa",7354,261,90.6,2.2,2.1,0,0.9,0.945720251,0.022964509,0.021920668,0,0.009394572
0500000US19131,"Mitchell County, Iowa",5153,184,84.3,0.1,4.2,0.6,1.9,0.925356751,0.001097695,0.046103183,0.006586169,0.020856202
0500000US19133,"Monona County, Iowa",4218,140,89,0,4,0,1,0.946808511,0,0.042553191,0,0.010638298
0500000US19135,"Monroe County, Iowa",3609,183,89.4,0.2,3.5,0,0,0.960257787,0.002148228,0.037593985,0,0
0500000US19137,"Montgomery County, Iowa",4733,185,90.6,0.5,3,0,1.5,0.947698745,0.005230126,0.031380753,0,0.015690377
0500000US19139,"Muscatine County, Iowa",21249,551,93,0.6,1.1,0.4,0.6,0.971786834,0.006269592,0.011494253,0.004179728,0.006269592
0500000US19141,"O'Brien County, Iowa",7200,212,85.5,2.8,4.5,1,0.9,0.902851109,0.029567054,0.047518479,0.010559662,0.009503696
0500000US19143,"Osceola County, Iowa",3114,128,89.5,0.2,3.9,0.7,0.9,0.94012605,0.00210084,0.040966387,0.007352941,0.009453782
0500000US19145,"Page County, Iowa",7043,422,90.5,0.1,4.4,0.1,0.7,0.944676409,0.001043841,0.045929019,0.001043841,0.007306889
0500000US19147,"Palo Alto County, Iowa",4688,181,91,0.3,4,0.3,1.2,0.940082645,0.003099174,0.041322314,0.003099174,0.012396694
0500000US19149,"Plymouth County, Iowa",13180,330,88.9,0.2,2.8,0.1,1.6,0.949786325,0.002136752,0.02991453,0.001068376,0.017094017
0500000US19151,"Pocahontas County, Iowa",3362,109,84.1,0,7.3,0.4,1.9,0.897545358,0,0.077908218,0.004268943,0.020277481
0500000US19153,"Polk County, Iowa",249815,2012,91.6,1.5,1.7,0.3,0.7,0.956158664,0.01565762,0.017745303,0.003131524,0.007306889
0500000US19155,"Pottawattamie County, Iowa",46493,617,93.1,0.9,1.6,0.2,1.2,0.959793814,0.009278351,0.016494845,0.002061856,0.012371134
0500000US19157,"Poweshiek County, Iowa",9647,266,79.9,0,12.9,1.5,1.1,0.837526205,0,0.135220126,0.01572327,0.011530398
0500000US19159,"Ringgold County, Iowa",2086,112,87.7,0,2.5,0,0.9,0.962678375,0,0.027442371,0,0.009879254
0500000US19161,"Sac County, Iowa",4915,131,89.9,0.1,3.1,0.1,0.9,0.955366631,0.001062699,0.032943677,0.001062699,0.009564293
0500000US19163,"Scott County, Iowa",83801,1120,92.4,0.7,1.6,0.3,0.5,0.967539267,0.007329843,0.016753927,0.003141361,0.005235602
0500000US19165,"Shelby County, Iowa",5876,207,88.2,0.5,3.6,0,1,0.945337621,0.005359057,0.038585209,0,0.010718114
0500000US19167,"Sioux County, Iowa",18373,332,84.7,0.3,3.7,0.6,0.6,0.942157953,0.003337041,0.041156841,0.006674082,0.006674082
0500000US19169,"Story County, Iowa",50500,1303,78,6.5,7.2,2.2,0.7,0.824524313,0.068710359,0.076109937,0.023255814,0.007399577
0500000US19171,"Tama County, Iowa",8342,197,90.3,0.1,3.9,0.1,1,0.946540881,0.001048218,0.040880503,0.001048218,0.01048218
0500000US19173,"Taylor County, Iowa",2953,105,89.5,0.7,3.5,0,1.4,0.941114616,0.007360673,0.036803365,0,0.014721346
0500000US19175,"Union County, Iowa",5923,210,90.4,0.7,4.7,0.5,0.1,0.937759336,0.007261411,0.048755187,0.005186722,0.001037344
0500000US19177,"Van Buren County, Iowa",3084,142,84.9,1.3,3.9,1.1,2,0.910944206,0.013948498,0.041845494,0.011802575,0.021459227
0500000US19179,"Wapello County, Iowa",15993,440,93.5,0.6,1.9,0.1,1.7,0.95603272,0.006134969,0.019427403,0.001022495,0.017382413
0500000US19181,"Warren County, Iowa",25608,449,91.1,0.1,3.1,0.2,0.3,0.960970464,0.001054852,0.032700422,0.002109705,0.003164557
0500000US19183,"Washington County, Iowa",10860,320,87.8,0.4,3.6,0.4,2.1,0.93107105,0.004241782,0.038176034,0.004241782,0.022269353
0500000US19185,"Wayne County, Iowa",2751,108,87.6,0.4,3.5,0.1,2.4,0.931914894,0.004255319,0.037234043,0.00106383,0.025531915
0500000US19187,"Webster County, Iowa",16739,492,90.8,0.5,3.7,0.2,0.8,0.945833333,0.005208333,0.038541667,0.002083333,0.008333333
0500000US19189,"Winnebago County, Iowa",5192,177,89.9,0.6,3.9,0.4,0.6,0.942348008,0.006289308,0.040880503,0.004192872,0.006289308
0500000US19191,"Winneshiek County, Iowa",11575,242,74.6,0.1,14.5,0.7,1.1,0.81978022,0.001098901,0.159340659,0.007692308,0.012087912
0500000US19193,"Woodbury County, Iowa",51021,839,92.6,0.8,1.6,0.1,0.8,0.965589155,0.008342023,0.016684046,0.001042753,0.008342023
0500000US19195,"Worth County, Iowa",3817,116,92.8,0.4,2,0.1,1.1,0.962655602,0.004149378,0.020746888,0.001037344,0.011410788
0500000US19197,"Wright County, Iowa",5652,191,90.7,0.1,3.8,0.8,0.3,0.947753396,0.001044932,0.039707419,0.008359457,0.003134796
0500000US20001,"Allen County, Kansas",5822,258,92.1,1.3,2.8,0,0.6,0.951446281,0.013429752,0.02892562,0,0.006198347
0500000US20003,"Anderson County, Kansas",3453,208,84.8,0,5.1,0,4.1,0.90212766,0,0.054255319,0,0.043617021
0500000US20005,"Atchison County, Kansas",7626,379,84.7,0,7.2,0.1,0.8,0.912715517,0,0.077586207,0.001077586,0.00862069
0500000US20007,"Barber County, Kansas",2144,137,91.1,0,2.6,0,1.5,0.956932773,0,0.027310924,0,0.015756303
0500000US20009,"Barton County, Kansas",13272,446,92.7,0.7,1.8,0.3,0.6,0.964620187,0.007284079,0.018730489,0.003121748,0.006243496
0500000US20011,"Bourbon County, Kansas",6292,292,85.9,0,5.1,0.4,1.7,0.922663802,0,0.054779807,0.004296455,0.018259936
0500000US20013,"Brown County, Kansas",4442,159,88.8,0,3.4,0.6,0.5,0.951768489,0,0.036441586,0.006430868,0.005359057
0500000US20015,"Butler County, Kansas",30657,659,92.4,0.2,1.7,0.2,1,0.967539267,0.002094241,0.017801047,0.002094241,0.010471204
0500000US20017,"Chase County, Kansas",1113,75,83.7,0,3.2,0.2,3.9,0.91978022,0,0.035164835,0.002197802,0.042857143
0500000US20019,"Chautauqua County, Kansas",1391,84,86.7,0,6.8,0,1.3,0.914556962,0,0.071729958,0,0.01371308
0500000US20021,"Cherokee County, Kansas",8574,330,91.9,0,2.8,0.2,0.6,0.962303665,0,0.029319372,0.002094241,0.006282723
0500000US20023,"Cheyenne County, Kansas",1206,68,81.6,0,9.7,0.3,2.2,0.869936034,0,0.103411514,0.003198294,0.023454158
0500000US20025,"Clark County, Kansas",990,82,83.9,0,6.9,1.2,1.3,0.899249732,0,0.073954984,0.012861736,0.013933548
0500000US20027,"Clay County, Kansas",4016,210,91.2,0.1,2.3,0,0.6,0.968152866,0.001061571,0.024416136,0,0.006369427
0500000US20029,"Cloud County, Kansas",4420,189,91,0.6,2.7,0,1,0.954879328,0.006295908,0.028331584,0,0.010493179
0500000US20031,"Coffey County, Kansas",3953,129,93,0.5,2.3,0.5,0.3,0.962732919,0.005175983,0.023809524,0.005175983,0.00310559
0500000US20033,"Comanche County, Kansas",955,104,88.8,0,3.9,0,0.6,0.951768489,0,0.041800643,0,0.006430868
0500000US20035,"Cowley County, Kansas",15183,349,92.6,0.1,2.8,0.4,1,0.955624355,0.001031992,0.028895769,0.004127967,0.010319917
0500000US20037,"Crawford County, Kansas",18673,478,92.8,0.1,2.7,0.5,1.1,0.95473251,0.001028807,0.027777778,0.005144033,0.011316872
0500000US20039,"Decatur County, Kansas",1369,93,85.5,0,2.3,0,1.2,0.960674157,0,0.025842697,0,0.013483146
0500000US20041,"Dickinson County, Kansas",8569,380,88.6,0.1,3.6,0.1,2,0.938559322,0.001059322,0.038135593,0.001059322,0.021186441
0500000US20043,"Doniphan County, Kansas",3701,159,86.9,0.1,4.3,0.2,1.2,0.937432578,0.001078749,0.046386192,0.002157497,0.012944984
0500000US20045,"Douglas County, Kansas",64902,1340,86.2,2.3,5.5,0.8,1,0.899791232,0.024008351,0.057411273,0.008350731,0.010438413
0500000US20047,"Edwards County, Kansas",1424,84,85.2,0,3.3,0.4,2.2,0.935236004,0,0.03622393,0.004390779,0.024149286
0500000US20049,"Elk County, Kansas",977,57,89.3,0,5.9,0.4,2.4,0.91122449,0,0.060204082,0.004081633,0.024489796
0500000US20051,"Ellis County, Kansas",16038,444,92.7,0.3,3.1,0.1,0.1,0.962616822,0.003115265,0.03219107,0.001038422,0.001038422
0500000US20053,"Ellsworth County, Kansas",2629,171,89.3,0.5,3.1,0,1.3,0.947983015,0.005307856,0.032908705,0,0.013800425
0500000US20055,"Finney County, Kansas",18443,427,94.6,0.8,1.1,0.4,0.6,0.97025641,0.008205128,0.011282051,0.004102564,0.006153846
0500000US20057,"Ford County, Kansas",16555,498,95,0.1,1,0.2,1.9,0.967413442,0.00101833,0.010183299,0.00203666,0.019348269
0500000US20059,"Franklin County, Kansas",12657,328,92,0.1,2,0.3,1.5,0.959332638,0.001042753,0.020855057,0.003128259,0.015641293
0500000US20061,"Geary County, Kansas",16876,510,94.2,0,1.3,0,1.5,0.971134021,0,0.013402062,0,0.015463918
0500000US20063,"Gove County, Kansas",1265,85,78.2,0,9.5,0.5,1.2,0.874720358,0,0.106263982,0.005592841,0.013422819
0500000US20065,"Graham County, Kansas",1131,81,85.1,0,3.1,0,3,0.933114035,0,0.033991228,0,0.032894737
0500000US20067,"Grant County, Kansas",3599,310,88.8,0.3,3.4,0,0.6,0.953813104,0.003222342,0.036519871,0,0.006444683
0500000US20069,"Gray County, Kansas",3111,103,88.2,0,5.1,0.5,0,0.940298507,0,0.054371002,0.00533049,0
0500000US20071,"Greeley County, Kansas",560,67,82.7,0,7.3,0.9,0,0.909790979,0,0.080308031,0.00990099,0
0500000US20073,"Greenwood County, Kansas",2851,120,90.7,0.1,4.2,0.2,0.4,0.94874477,0.001046025,0.043933054,0.00209205,0.0041841
0500000US20075,"Hamilton County, Kansas",1180,104,81.4,0,4.5,0.8,1.1,0.927107062,0,0.051252847,0.009111617,0.012528474
0500000US20077,"Harper County, Kansas",2506,141,90.3,0.2,5.8,0,0.5,0.93285124,0.002066116,0.059917355,0,0.005165289
0500000US20079,"Harvey County, Kansas",16711,482,89.6,0,4.1,1.5,1.1,0.930425753,0,0.042575286,0.015576324,0.011422638
0500000US20081,"Haskell County, Kansas",1919,80,89.9,0,3.8,0,1.5,0.944327731,0,0.039915966,0,0.015756303
0500000US20083,"Hodgeman County, Kansas",941,79,86.3,0,6.1,0,0.5,0.928955867,0,0.065662002,0,0.005382131
0500000US20085,"Jackson County, Kansas",6157,264,92.1,0.2,2.1,0,0.6,0.969473684,0.002105263,0.022105263,0,0.006315789
0500000US20087,"Jefferson County, Kansas",9134,301,94.9,0,1.1,0,0.5,0.983419689,0,0.011398964,0,0.005181347
0500000US20089,"Jewell County, Kansas",1196,83,87.1,0,5,0.6,1.1,0.928571429,0,0.053304904,0.006396588,0.011727079
0500000US20091,"Johnson County, Kansas",312178,1876,91.7,0.3,0.9,0.2,0.7,0.97761194,0.003198294,0.009594883,0.002132196,0.007462687
0500000US20093,"Kearny County, Kansas",1663,108,84.5,0,3.3,1.4,0.1,0.9462486,0,0.036954087,0.015677492,0.001119821
0500000US20095,"Kingman County, Kansas",3534,145,90.2,0,2.5,0.1,1.6,0.955508475,0,0.026483051,0.001059322,0.016949153
0500000US20097,"Kiowa County, Kansas",1236,90,86.3,0.2,4.2,0.7,0.4,0.940087146,0.002178649,0.045751634,0.007625272,0.004357298
0500000US20099,"Labette County, Kansas",9375,320,92.2,0.1,2.7,0.3,0.9,0.958419958,0.001039501,0.028066528,0.003118503,0.009355509
